time,city,row,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
2016-12-16 03:05:40,Dublin,26122,54.596819999999994,-5.92541,QIbPhjzD5hGZiNUN+RcZ4Q,Plan to give Belfast dam plagued by yobs new lease of life,2016-12-16 03:05:40,Other,moderate,"(54.596819999999994, -5.9254100000000003)",4.0,Dublin,1.0
2016-12-16 03:05:51,Dublin,25886,53.333059999999996,-6.24889,dtdpjTzD5hGlddMN+RcZ4Q,Man jailed over explosives and bomb threats during UK Queen's visit to Ireland,2016-12-16 03:05:51,Physical Threats,moderate,"(53.333059999999996, -6.2488900000000003)",4.0,Dublin,1.0
2016-12-16 04:04:28,Krasnoyarsk,25985,60.0,100.0,bp2+vUTD5hGsxtQN+RcZ4Q,"Resolution of Belarusian-Russian natural gas, oil issues expected within days",2016-12-16 04:04:28,Geopolitical,moderate,"(60.0, 100.0)",4.0,Krasnoyarsk,1.0
2016-12-16 04:04:32,Krasnoyarsk,26281,60.0,100.0,vJn5v0TD5hGtxwrRy13KCQ,Moscow to expand missile patrols in European part of Russia in 2017 - agencies,2016-12-16 04:04:32,Geopolitical,moderate,"(60.0, 100.0)",4.0,Krasnoyarsk,1.0
2016-12-16 04:04:36,Krasnoyarsk,26284,60.0,100.0,9kEkwkTD5hGxG9QN+RcZ4Q,Russia to Maintain Rearmament Rates for Strategic Missile Forces – Commander,2016-12-16 04:04:36,Geopolitical,medium,"(60.0, 100.0)",9.0,Krasnoyarsk,1.0
2016-12-16 04:04:41,Aleppo,26294,36.201240000000006,37.16117,NBQWxUTD5hGVP9QN+RcZ4Q,Aleppo rebel evacuation under way after ceasefire deal,2016-12-16 04:04:41,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 04:04:45,Gaza,26298,31.287,34.25952,yOlZx0TD5hGg2grRy13KCQ,Egypt: 'Rafah Massacre II' Convict Adel Habbara Executed,2016-12-16 04:04:45,Crime,moderate,"(31.286999999999999, 34.259520000000002)",4.0,Gaza,1.0
2016-12-16 04:04:48,Krasnoyarsk,26302,60.0,100.0,0MuQyUTD5hGFvdQN+RcZ4Q,Moscow to expand missile patrols in European part of Russia in 2017 - agencies,2016-12-16 04:04:48,Geopolitical,moderate,"(60.0, 100.0)",4.0,Krasnoyarsk,1.0
2016-12-16 04:04:51,Aleppo,26313,35.99029,36.67816,7IE1y0TD5hGmugrRy13KCQ,"Al-Manar correspondent: some residents from Kafraya, Foua to be released according to Aleppo deal",2016-12-16 04:04:51,Other,medium,"(35.990290000000002, 36.678159999999998)",9.0,Aleppo,1.0
2016-12-16 04:04:52,Beijing,26303,39.9075,116.39723000000001,Umnxy0TD5hGvLtQN+RcZ4Q,Beijing issues red alert for severely high air pollution due to incoming smog,2016-12-16 04:04:52,Other,moderate,"(39.907499999999999, 116.39723000000001)",4.0,Beijing,1.0
2016-12-16 04:04:55,Aleppo,26304,36.201240000000006,37.16117,pIlkzUTD5hGsRtQN+RcZ4Q,"The Latest: Shots fired at ambulances in Aleppo, 3 wounded",2016-12-16 04:04:55,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 04:05:00,Sokoto,26285,12.16667,6.25,VmyG0ETD5hGwftQN+RcZ4Q,Zamfara killings: Nigerian Army brokers peace in cattle rustling saga (photos),2016-12-16 04:05:00,Geopolitical,high,"(12.16667, 6.25)",16.0,Sokoto,1.0
2016-12-16 04:05:02,Krasnoyarsk,26317,60.0,100.0,JpfL0UTD5hG69ArRy13KCQ,Russia Will Respond if NATO Establishes Military Group in Black Sea,2016-12-16 04:05:02,Geopolitical,medium,"(60.0, 100.0)",9.0,Krasnoyarsk,1.0
2016-12-16 04:05:16,Aleppo,26308,36.201240000000006,37.16117,CBLL2UTD5hGMkdQN+RcZ4Q,At Least 48 Killed and Injured in Terrorists Mortar Attacks in Aleppo,2016-12-16 04:05:16,Infrastructure,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-16 04:05:24,Portland,26326,45.52345,-122.67621000000001,QH_u3kTD5hGaNgrRy13KCQ,Thousands stranded as winter storm snarls traffic in Oregon,2016-12-16 04:05:24,Infrastructure,moderate,"(45.523449999999997, -122.67621000000001)",4.0,Portland,1.0
2016-12-16 04:05:34,Hyderabad,26334,17.38405,78.45636,+Gnw5ETD5hGedtQN+RcZ4Q,Opening For Java Application Stability Engineer In Hyderabad,2016-12-16 04:05:34,Crime,moderate,"(17.384049999999998, 78.456360000000004)",4.0,Hyderabad,1.0
2016-12-16 04:05:35,Aleppo,26350,36.201240000000006,37.16117,4sao5UTD5hGwmQrRy13KCQ,Jesuit residence supported by Maltese charity shelled in Aleppo,2016-12-16 04:05:35,Infrastructure,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 04:05:40,Aleppo,26352,36.201240000000006,37.16117,RL6I6ETD5hGAFQrRy13KCQ,First convoy of ambulances take wounded civilians from Aleppo,2016-12-16 04:05:40,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 04:05:46,Aleppo,26355,36.201240000000006,37.16117,AJAu7ETD5hGuygrRy13KCQ,4 civilians killed in Shia militias' attack in Aleppo,2016-12-16 04:05:46,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 04:05:48,Aleppo,26339,36.201240000000006,37.16117,gtXo7ETD5hGhAtQN+RcZ4Q,4 civilians killed in Shia militias' attack in Aleppo,2016-12-16 04:05:48,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 04:05:49,Tianshui,26356,35.0,105.0,aKid7UTD5hGu0grRy13KCQ,China terms Trump’s remarks ‘as threat to peace,2016-12-16 04:05:49,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-16 04:05:51,Aleppo,26277,36.201240000000006,37.16117,7L0q70TD5hGgEgjRy13KCQ,Civilians making social media pleas from Aleppo actually bloggers with MSM primetime access (VIDEO),2016-12-16 04:05:51,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 04:05:53,Aleppo,25743,36.201240000000006,37.16117,Hizk70TD5hGwz9UN+RcZ4Q,Armed forces shoot at first convoy in Aleppo,2016-12-16 04:05:53,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 04:05:55,Aleppo,26365,36.201240000000006,37.16117,4L9Q8UTD5hGNZ9UN+RcZ4Q,Russian military preparing to withdraw remaining militants from Aleppo,2016-12-16 04:05:55,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 05:04:25,Tianshui,26493,35.0,105.0,uNKfHU3D5hGQ6QrRy13KCQ,Miss World Canada challenges China on organ-harvesting,2016-12-16 05:04:25,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-16 05:04:27,Srinagar,26508,33.87405,74.89955,CMNZHk3D5hG5t9YN+RcZ4Q,Terrorists loot Rs 11 lakh from Ratnipora branch of Jammu and Kashmir Bank,2016-12-16 05:04:27,Physical Threats,medium,"(33.874049999999997, 74.899550000000005)",9.0,Srinagar,1.0
2016-12-16 05:04:28,Aleppo,26494,36.201240000000006,37.16117,XJMRH03D5hGQiQrRy13KCQ,"EU leaders urge Russia, Syria over Aleppo civilians",2016-12-16 05:04:28,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 05:04:29,Tianshui,26505,35.0,105.0,qCTKH03D5hGJTdYN+RcZ4Q,"North Korean Leader Kim Jong Un Drunkenly Scolded Military Leaders, Report Says",2016-12-16 05:04:29,Geopolitical,high,"(35.0, 105.0)",16.0,Tianshui,1.0
2016-12-16 05:04:36,Aleppo,26497,36.201240000000006,37.16117,jDQOJE3D5hGPtwrRy13KCQ,First Civilians Evacuated From East Aleppo,2016-12-16 05:04:36,Infrastructure,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 05:04:39,Aleppo,26498,36.201240000000006,37.16117,XsWBJU3D5hGM6QrRy13KCQ,Aleppo: New ceasefire reached to allow rebel evacuation,2016-12-16 05:04:39,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 05:04:40,Aleppo,26515,36.201240000000006,37.16117,QkQ8Jk3D5hGz5tYN+RcZ4Q,Syrian forces attack medical convoy attempting to leave Aleppo,2016-12-16 05:04:40,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 05:04:41,Aleppo,26499,36.201240000000006,37.16117,Fkn0Jk3D5hGGqgrRy13KCQ,Operation to evacuate besieged Aleppo begins,2016-12-16 05:04:41,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 05:04:42,Ludhiāna,26518,30.91667,75.41667,tPmuJ03D5hG6U9YN+RcZ4Q,Punjab elections: Arvind Kejriwal and Amarinder Singh get into Twitter war over Navjot Sidhu,2016-12-16 05:04:42,Other,medium,"(30.91667, 75.416669999999996)",9.0,Ludhiāna,1.0
2016-12-16 05:04:50,Wichita,26523,39.76,-98.5,towLLE3D5hG0stYN+RcZ4Q,Ministry: Launch of Deterrence Group to Affirm Steadfast Alliance,2016-12-16 05:04:50,Infrastructure,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-16 05:04:51,Oslo,25160,62.0,10.0,wlHzLE3D5hGvqgrRy13KCQ,NGO: Norway ‘should be ashamed’ of its refugee approach,2016-12-16 05:04:51,Public Health,moderate,"(62.0, 10.0)",4.0,Oslo,1.0
2016-12-16 05:04:52,Gaza,26201,31.5,34.75,7OurLU3D5hGRNtMN+RcZ4Q,"American scholar: Israel, biggest force behind wars in Middle East",2016-12-16 05:04:52,Other,medium,"(31.5, 34.75)",9.0,Gaza,1.0
2016-12-16 05:04:56,Ḩamāh,26094,35.0,38.0,qhbQL03D5hG8hQnRy13KCQ,Syria Wants War Trafficker Countries Punished for Supporting Terrorism,2016-12-16 05:04:56,Physical Threats,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-16 05:05:02,Krasnoyarsk,26290,60.0,100.0,GiBTM03D5hGb3AnRy13KCQ,Russia's Defense Spending Ensures Stable Security Situation - Prime Minister,2016-12-16 05:05:02,Geopolitical,medium,"(60.0, 100.0)",9.0,Krasnoyarsk,1.0
2016-12-16 05:05:04,Tianshui,26291,35.0,105.0,9MzANE3D5hGTfAnRy13KCQ,Smokers chased in China as govt mulls national ban on public smoking,2016-12-16 05:05:04,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-16 05:05:07,Ludhiāna,26299,30.91667,75.41667,NLs2Nk3D5hGYsgnRy13KCQ,Nabha jailbreak: KLF terrorist Mintoo sent to Punjab Police remand,2016-12-16 05:05:07,Physical Threats,moderate,"(30.91667, 75.416669999999996)",4.0,Ludhiāna,1.0
2016-12-16 05:05:08,Krasnoyarsk,26506,60.0,100.0,iB3uNk3D5hGx6dYN+RcZ4Q,Russia's FSB Prevents Series of Terror Attacks in Moscow Planned by Daesh,2016-12-16 05:05:08,Physical Threats,moderate,"(60.0, 100.0)",4.0,Krasnoyarsk,1.0
2016-12-16 05:05:22,Aleppo,26531,36.201240000000006,37.16117,Gi1nP03D5hGvENYN+RcZ4Q,Hundreds leave besieged east Aleppo on first day of evacuation,2016-12-16 05:05:22,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-16 05:05:30,Mosul,26534,36.335,43.11889,NtnlQ03D5hGvENYN+RcZ4Q,Battle for Mosul will shape Canada's ground commitment in Iraq,2016-12-16 05:05:30,Geopolitical,moderate,"(36.335000000000001, 43.11889)",4.0,Mosul,1.0
2016-12-16 05:05:36,Aleppo,25972,36.201240000000006,37.16117,sJGqR03D5hGUWgvRy13KCQ,Ambulances move toward Aleppo evacuation area: Reuters witness,2016-12-16 05:05:36,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 05:05:46,Srinagar,26578,34.396770000000004,74.28138,7tx6TU3D5hG8pQvRy13KCQ,Two injured in Kashmir road accidents,2016-12-16 05:05:46,Infrastructure,medium,"(34.396770000000004, 74.281379999999999)",9.0,Srinagar,1.0
2016-12-16 05:05:49,Wichita,26539,39.76,-98.5,bK61T03D5hGvENYN+RcZ4Q,US says aid package to Philippines withheld over rights concerns,2016-12-16 05:05:49,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-16 05:05:51,Aleppo,26540,36.201240000000006,37.16117,eL+NUE3D5hGZOdYN+RcZ4Q,Evacuation of Militants in Aleppo Resumed: AL-ALAM Reporter,2016-12-16 05:05:51,Public Health,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 05:05:52,Krasnoyarsk,26580,60.0,100.0,kLBCUU3D5hGz_AvRy13KCQ,Sweden prepares for war amid Russia tensions,2016-12-16 05:05:52,Geopolitical,medium,"(60.0, 100.0)",9.0,Krasnoyarsk,1.0
2016-12-16 05:05:53,Krasnoyarsk,26541,60.0,100.0,4rX5UU3D5hGZOdYN+RcZ4Q,Russia’s Ebola Vaccine Ready For ‘Human Use’,2016-12-16 05:05:53,Natural Disaster,moderate,"(60.0, 100.0)",4.0,Krasnoyarsk,1.0
2016-12-16 05:05:57,Wichita,26582,39.76,-98.5,6DA1VE3D5hG2jgvRy13KCQ,"US army opens storage depot for 1,600 tanks in Limburg",2016-12-16 05:05:57,Geopolitical,medium,"(39.759999999999998, -98.5)",9.0,Wichita,1.0
2016-12-16 05:05:58,Wichita,26593,38.50029,-98.50063,DlPxVE3D5hGZOdYN+RcZ4Q,New gun charges filed in Somali bomb plot case in Kansas,2016-12-16 05:05:58,Physical Threats,moderate,"(38.50029, -98.500630000000001)",4.0,Wichita,1.0
2016-12-16 05:08:53,Hamhŭng,26206,40.0,127.0,dK4DvU3D5hGuaNMN+RcZ4Q,Canadian officials meet detained Canadian in North Korea,2016-12-16 05:08:53,Geopolitical,moderate,"(40.0, 127.0)",4.0,Hamhŭng,1.0
2016-12-16 06:04:24,Aleppo,26381,36.201240000000006,37.16117,ngtoflXD5hGjPdUN+RcZ4Q,"4,000 Terrorists, Family Members Prepared to Leave Aleppo",2016-12-16 06:04:24,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 06:04:33,Aleppo,26760,36.201240000000006,37.16117,oOfZg1XD5hGjPdUN+RcZ4Q,Violence and uncertainty stalls vital east Aleppo evacuation process,2016-12-16 06:04:33,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 06:04:34,Aleppo,26586,36.201240000000006,37.16117,xs2QhFXD5hGXYQvRy13KCQ,"East Aleppo evacuation underway after violence, uncertainty, delays",2016-12-16 06:04:34,Other,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 06:04:36,Mogadishu,26587,6.0,48.0,4AYFhlXD5hGXYQvRy13KCQ,Suicide attack in Somalia kills five,2016-12-16 06:04:36,Physical Threats,extreme,"(6.0, 48.0)",25.0,Mogadishu,1.0
2016-12-16 06:04:48,Hamhŭng,26590,40.0,127.0,WnT9jFXD5hGXYQvRy13KCQ,North Korea calls time on 200-day mass mobilisation,2016-12-16 06:04:48,Geopolitical,moderate,"(40.0, 127.0)",4.0,Hamhŭng,1.0
2016-12-16 06:04:50,Hamhŭng,26768,40.0,127.0,nrY+jlXD5hGwXNUN+RcZ4Q,North Korea calls time on 200-day mass mobilisation,2016-12-16 06:04:50,Geopolitical,moderate,"(40.0, 127.0)",4.0,Hamhŭng,1.0
2016-12-16 06:05:08,Beijing,26786,39.9075,116.39723000000001,dPGbmFXD5hGCngvRy13KCQ,Beijing Issues Red Alert Due to Severely High Air Pollution,2016-12-16 06:05:08,Other,moderate,"(39.907499999999999, 116.39723000000001)",4.0,Beijing,1.0
2016-12-16 06:05:13,Hamhŭng,26788,40.0,127.0,CkGQm1XD5hGCngvRy13KCQ,Canadian officials meet detained Canadian in North Korea,2016-12-16 06:05:13,Geopolitical,moderate,"(40.0, 127.0)",4.0,Hamhŭng,1.0
2016-12-16 06:05:16,Aleppo,26790,36.201240000000006,37.16117,1hKvnVXD5hGCngvRy13KCQ,Hundreds evacuated from rebel-held area in Aleppo,2016-12-16 06:05:16,Infrastructure,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 06:05:21,Aleppo,26808,36.201240000000006,37.16117,MhqUoFXD5hGikdUN+RcZ4Q,"Russia says evacuation of 5,000 rebels from Aleppo has begun: TASS",2016-12-16 06:05:21,Other,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-16 06:05:22,Yazd,26792,32.0,53.0,GgdfoVXD5hGRzQvRy13KCQ,Iran Dismisses Reports on Setting Preconditions for Ceasefire in Aleppo,2016-12-16 06:05:22,Geopolitical,extreme,"(32.0, 53.0)",25.0,Yazd,1.0
2016-12-16 06:05:34,Nagpur,26763,22.0,79.0,foc8qFXD5hGWzuIN+RcZ4Q,TMC stages protest rally outside RBI,2016-12-16 06:05:34,Other,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-16 06:05:36,Hamhŭng,26765,40.0,127.0,oniyqVXD5hGqEuIN+RcZ4Q,Canadian officials meet detained Canadian in North Korea,2016-12-16 06:05:36,Geopolitical,moderate,"(40.0, 127.0)",4.0,Hamhŭng,1.0
2016-12-16 06:05:49,Aleppo,26815,36.201240000000006,37.16117,TMYrsVXD5hGyfQ3Ry13KCQ,Ghosts of Aleppo,2016-12-16 06:05:49,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 06:05:57,Lyon,26795,46.0,2.0,Xqi_tVXD5hG4QwvRy13KCQ,France: Renewal of State of Emergency risks normalizing exceptional measures,2016-12-16 06:05:57,Other,moderate,"(46.0, 2.0)",4.0,Lyon,1.0
2016-12-16 06:06:02,Yazd,26796,32.0,53.0,iq63uFXD5hGxqwvRy13KCQ,Russia says loss of Iran nuclear deal would be unforgivable: Interfax,2016-12-16 06:06:02,Geopolitical,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-16 06:06:04,Aleppo,26819,36.201240000000006,37.16117,uCwjulXD5hGGbNUN+RcZ4Q,"Gunmen in Aleppo, Firing at Ambulances, Stall Latest Evacuation Effort",2016-12-16 06:06:04,Physical Threats,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-16 06:06:05,Yazd,26820,32.0,53.0,QLnbulXD5hG_cA3Ry13KCQ,Iran to chair Islamic finance body IFSB in 2017,2016-12-16 06:06:05,Geopolitical,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-16 06:06:10,Kayseri,26382,39.0,35.0,ev20vVXD5hGHpNUN+RcZ4Q,Who Hides Behind Protests Outside Russian Consulate in Istanbul,2016-12-16 06:06:10,Geopolitical,moderate,"(39.0, 35.0)",4.0,Kayseri,1.0
2016-12-16 06:06:12,London,26822,51.5,-0.45,mDP7vlXD5hGp2Q3Ry13KCQ,London boroughs slammed for 'wasting money on Heathrow third runway opposition while cutting services',2016-12-16 06:06:12,Other,moderate,"(51.5, -0.45000000000000001)",4.0,London,1.0
2016-12-16 06:06:14,London,26839,51.50853,-0.12574000000000002,vJRMwFXD5hGIQtUN+RcZ4Q,Be At One to woo health-conscious customers with kale and spinach cocktails,2016-12-16 06:06:14,Physical Threats,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-16 06:06:17,Aleppo,26823,36.201240000000006,37.16117,8nAQwlXD5hGeQQ3Ry13KCQ,RT in Aleppo: Locals deny reports that pro-Assad forces shot at evacuees’ buses,2016-12-16 06:06:17,Physical Threats,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 06:06:19,Aleppo,26840,36.201240000000006,37.16117,gHQAw1XD5hGFi9UN+RcZ4Q,"After a four-year battle, thousands of Syrian civilians are being evacuated from rebel-held Aleppo",2016-12-16 06:06:19,Geopolitical,low,"(36.201240000000006, 37.161169999999998)",1.0,Aleppo,1.0
2016-12-16 06:06:20,Aleppo,26856,36.201240000000006,37.16117,7pW2w1XD5hG6VQzRy13KCQ,The Latest: Red Cross says Aleppo evacuation could take days,2016-12-16 06:06:20,Infrastructure,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 06:06:38,Aleppo,26862,36.201240000000006,37.16117,9gGmzlXD5hGpNAzRy13KCQ,"4,000 opposition fighters, family members to quit east Aleppo: state TV",2016-12-16 06:06:38,Infrastructure,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 06:07:11,Aleppo,26782,36.201240000000006,37.16117,bN5i4lXD5hGcRuIN+RcZ4Q,"Evacuation of 5,000 Militants, Families Begins in Eastern Aleppo",2016-12-16 06:07:11,Infrastructure,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 06:07:21,Ḩamāh,26873,35.0,38.0,tEUI6FXD5hGPfOIN+RcZ4Q,Operation to Evacuate 200 Wounded Underway in Eastern Aleppo – Red Cross Syria,2016-12-16 06:07:21,Crime,extreme,"(35.0, 38.0)",25.0,Ḩamāh,1.0
2016-12-16 06:07:32,Ḩamāh,26877,35.0,38.0,1iGL7lXD5hGsg+IN+RcZ4Q,Aleppo evacuation set to begin after new ceasefire deal,2016-12-16 06:07:32,Other,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-16 06:07:35,Aleppo,26892,36.201240000000006,37.16117,Nums8FXD5hG7gQvRy13KCQ,Reuters: One killed as Aleppo medical convoy comes under fire,2016-12-16 06:07:35,Natural Disaster,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 06:07:48,Kano,26896,12.000119999999999,8.51672,Ri09+FXD5hGuEAvRy13KCQ,Bird flu resurfaces in Kano,2016-12-16 06:07:48,Public Health,moderate,"(12.000119999999999, 8.5167199999999994)",4.0,Kano,1.0
2016-12-16 06:07:49,Aleppo,26884,36.201240000000006,37.16117,xpbz+FXD5hGvTuIN+RcZ4Q,Evacuation Of Aleppo Underway As Ceasefire Takes Hold,2016-12-16 06:07:49,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 06:08:08,Yazd,26908,32.0,53.0,4HpdBFbD5hGkdNUN+RcZ4Q,Russia: Loss of Iranian nuclear deal would be 'unforgivable',2016-12-16 06:08:08,Other,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-16 06:08:13,Aleppo,26909,36.201240000000006,37.16117,4IbvBlbD5hGqUtUN+RcZ4Q,Aleppo Evacuation to Dominate Agenda of Russia-Turkey-Iran Talks on Dec.27,2016-12-16 06:08:13,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 06:08:21,Aleppo,26544,36.201240000000006,37.16117,iMGoC1bD5hG3VwnRy13KCQ,First evacuations under way in Aleppo's last rebel-controlled area,2016-12-16 06:08:21,Other,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-16 06:08:38,Aleppo,26925,36.201240000000006,37.16117,XoLBFVbD5hGyxwzRy13KCQ,Shots fired at ambulance evacuating children from Aleppo,2016-12-16 06:08:38,Physical Threats,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 06:08:50,London,26833,51.50853,-0.12574000000000002,2iMQHVbD5hGO7A3Ry13KCQ,Delta Assembly loses female member Omawumi Udoh,2016-12-16 06:08:50,Other,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-16 06:08:51,Aleppo,26834,36.201240000000006,37.16117,LpHaHVbD5hGh6w3Ry13KCQ,Evacuation of civilians and Syrian opposition fighters in Aleppo set to begin,2016-12-16 06:08:51,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 06:08:54,London,26835,51.50853,-0.12574000000000002,dmRPH1bD5hG4tA3Ry13KCQ,Jason Atherton to launch Italian restaurant Hai Cenato in Victoria,2016-12-16 06:08:54,Infrastructure,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-16 06:08:55,Aleppo,26922,36.201240000000006,37.16117,_EcNIFbD5hGzxtUN+RcZ4Q,Evacuation of civilians and Syrian opposition fighters in Aleppo set to begin,2016-12-16 06:08:55,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 07:04:11,Aleppo,26548,36.201240000000006,37.16117,puDX2F3D5hGg0QnRy13KCQ,Reports: Eastern Aleppo evacuees begin boarding buses,2016-12-16 07:04:11,Infrastructure,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-16 07:04:14,Aleppo,26509,36.201240000000006,37.16117,pGBJ2l3D5hGiOgnRy13KCQ,Timeline of offensive to retake Syria's Aleppo,2016-12-16 07:04:14,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
